ENUM_VALUE,NAMESPACE,ID_ENUM_DATA
timezoneid,pv-906075453,99215
accoptionid,pv-906075453,99216
mc313,intercall.com/confcommon/chargecode,99552
mc314,intercall.com/confcommon/chargecode,99553
mc315,intercall.com/confcommon/chargecode,99554
mc316,intercall.com/confcommon/chargecode,99555
mc317,intercall.com/confcommon/chargecode,99556
mc318,intercall.com/confcommon/chargecode,99557
mc319,intercall.com/confcommon/chargecode,99558
mc320,intercall.com/confcommon/chargecode,99559
mc321,intercall.com/confcommon/chargecode,99560
mc322,intercall.com/confcommon/chargecode,99561
mc323,intercall.com/confcommon/chargecode,99562
mc324,intercall.com/confcommon/chargecode,99563
mc325,intercall.com/confcommon/chargecode,99564
mc326,intercall.com/confcommon/chargecode,99565
mc327,intercall.com/confcommon/chargecode,99566
mc328,intercall.com/confcommon/chargecode,99567
mc329,intercall.com/confcommon/chargecode,99568
mc330,intercall.com/confcommon/chargecode,99569
mc331,intercall.com/confcommon/chargecode,99570
mc332,intercall.com/confcommon/chargecode,99571
mc333,intercall.com/confcommon/chargecode,99572
mc334,intercall.com/confcommon/chargecode,99573
mc335,intercall.com/confcommon/chargecode,99574
mc336,intercall.com/confcommon/chargecode,99575
mc337,intercall.com/confcommon/chargecode,99576
mc338,intercall.com/confcommon/chargecode,99577
mc339,intercall.com/confcommon/chargecode,99578
mc340,intercall.com/confcommon/chargecode,99579
mc341,intercall.com/confcommon/chargecode,99580
mc342,intercall.com/confcommon/chargecode,99581
mc343,intercall.com/confcommon/chargecode,99582
mc344,intercall.com/confcommon/chargecode,99583
mc345,intercall.com/confcommon/chargecode,99584
mc346,intercall.com/confcommon/chargecode,99585
mc347,intercall.com/confcommon/chargecode,99586
mc348,intercall.com/confcommon/chargecode,99587
mc349,intercall.com/confcommon/chargecode,99588
mc350,intercall.com/confcommon/chargecode,99589
mc351,intercall.com/confcommon/chargecode,99590
mc352,intercall.com/confcommon/chargecode,99591
mc353,intercall.com/confcommon/chargecode,99592
mc354,intercall.com/confcommon/chargecode,99593
mc355,intercall.com/confcommon/chargecode,99594
mc356,intercall.com/confcommon/chargecode,99595
mc357,intercall.com/confcommon/chargecode,99596
mc358,intercall.com/confcommon/chargecode,99597
mc359,intercall.com/confcommon/chargecode,99598
billable,pv-119588656,87146
actiontype,pv-119588656,87147
phonenumber2ext,pv-119588656,87148
operation,pv-119588656,87149
startday,pv-119588656,87150
transactioncookie,pv-119588656,87151
address1,pv-119588656,87152
address3,pv-119588656,87153
hierarchy_enddate,pv-119588656,87154
seconddayofmonth,pv-119588656,87155
name_space,pv-119588656,87156
phonenumberext,pv-119588656,87157
startyear,pv-119588656,87158
invoicemethod,pv-119588656,87159
payment_startdate,pv-119588656,87160
companysalesstatus,pv-119588656,87161
maxparticipants,pv-119588656,87162
state,pv-119588656,87163
ucc_exempt,pv-119588656,87164
nameprefix,pv-119588656,87165
dayofweek,pv-119588656,87166
zip,pv-119588656,87167
accountstartdate,pv-119588656,87168
cc_billing,pv-119588656,87169
applyaccounttemplate,pv-119588656,87170
resplusgreeting,pv-119588656,87171
accountenddate,pv-119588656,87172
middleinitial,pv-119588656,87173
taxexempt,pv-119588656,87174
ecc_label,pv-119588656,87175
ancestoraccountid,pv-119588656,87176
firstdayofmonth,pv-119588656,87177
taxexemptid,pv-119588656,87178
currency,pv-119588656,87179
address2,pv-119588656,87180
vat_tax,pv-119588656,87181
statusreason,pv-119588656,87182
forcecc,pv-119588656,87183
payment_enddate,pv-119588656,87184
company,pv-119588656,87185
paymentmethod,pv-119588656,87186
ratecurrency,pv-119588656,87187
truncateoldsubscriptions,pv-119588656,87188
applydefaultsecuritypolicy,pv-119588656,87189
invoicecurrency,pv-119588656,87190
c_collectorrep,pv-119588656,87191
zipext,pv-119588656,87192
hierarchy_startdate,pv-119588656,87193
payerid,pv-119588656,87194
timezoneid,pv-119588656,87195
accoptionid,pv-119588656,87196
usagecycletype,pv-1554377593,92651
phonenumber2,pv-1554377593,92652
pac_value,pv-1554377593,92653
pricelist,pv-1554377593,92654
billable,pv-1554377593,92655
actiontype,pv-1554377593,92656
phonenumber2ext,pv-1554377593,92657
operation,pv-1554377593,92658
startday,pv-1554377593,92659
transactioncookie,pv-1554377593,92660
address1,pv-1554377593,92661
address3,pv-1554377593,92662
hierarchy_enddate,pv-1554377593,92663
seconddayofmonth,pv-1554377593,92664
name_space,pv-1554377593,92665
phonenumberext,pv-1554377593,92666
startyear,pv-1554377593,92667
invoicemethod,pv-1554377593,92668
payment_startdate,pv-1554377593,92669
companysalesstatus,pv-1554377593,92670
maxparticipants,pv-1554377593,92671
state,pv-1554377593,92672
ucc_exempt,pv-1554377593,92673
nameprefix,pv-1554377593,92674
dayofweek,pv-1554377593,92675
zip,pv-1554377593,92676
accountstartdate,pv-1554377593,92677
cc_billing,pv-1554377593,92678
applyaccounttemplate,pv-1554377593,92679
resplusgreeting,pv-1554377593,92680
accountenddate,pv-1554377593,92681
middleinitial,pv-1554377593,92682
taxexempt,pv-1554377593,92683
ecc_label,pv-1554377593,92684
ancestoraccountid,pv-1554377593,92685
firstdayofmonth,pv-1554377593,92686
taxexemptid,pv-1554377593,92687
currency,pv-1554377593,92688
address2,pv-1554377593,92689
vat_tax,pv-1554377593,92690
statusreason,pv-1554377593,92691
forcecc,pv-1554377593,92692
payment_enddate,pv-1554377593,92693
company,pv-1554377593,92694
paymentmethod,pv-1554377593,92695
ratecurrency,pv-1554377593,92696
truncateoldsubscriptions,pv-1554377593,92697
applydefaultsecuritypolicy,pv-1554377593,92698
invoicecurrency,pv-1554377593,92699
c_collectorrep,pv-1554377593,92700
zipext,pv-1554377593,92701
hierarchy_startdate,pv-1554377593,92702
payerid,pv-1554377593,92703
timezoneid,pv-1554377593,92704
accoptionid,pv-1554377593,92705
securityanswer,pv-30679093,92987
dayofmonth,pv-30679093,92988
loginapplication,pv-30679093,92989
folder,pv-30679093,92990
country,pv-30679093,92991
language,pv-30679093,92992
facsimiletelephonenumber,pv-30679093,92993
statusreasonother,pv-30679093,92994
accessoryid,pv-30679093,92995
securityquestion,pv-30679093,92996
city,pv-30679093,92997
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflag_resubmit,intercall.com/intercallconnection,86366
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflag_resubmit,intercall.com/intercallconnection,86367
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagbridge_id,intercall.com/intercallconnection,86368
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagcall_type_str,intercall.com/intercallconnection,86369
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagpart_start_time,intercall.com/intercallconnection,86370
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagudr_id,intercall.com/intercallconnection,86371
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagbridge_number,intercall.com/intercallconnection,86372
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagdest_number,intercall.com/intercallconnection,86373
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagorig_country_code,intercall.com/intercallconnection,86374
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagprod_type_str,intercall.com/intercallconnection,86375
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagrurd_duration,intercall.com/intercallconnection,86376
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagfolo_duration,intercall.com/intercallconnection,86378
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmoderator_code,intercall.com/intercallconnection,86379
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagsurcharge_code_str,intercall.com/intercallconnection,86380
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagsecond_duration,intercall.com/intercallconnection,86381
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagextract_date,intercall.com/intercallconnection,86382
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflag_resubmit,intercall.com/intercallconnection,86383
resname,,85379
res_date,,85380
securityanswer,pv--925103156,85735
dayofmonth,pv--925103156,85736
loginapplication,pv--925103156,85737
folder,pv--925103156,85738
country,pv--925103156,85739
language,pv--925103156,85740
facsimiletelephonenumber,pv--925103156,85741
statusreasonother,pv--925103156,85742
accessoryid,pv--925103156,85743
securityquestion,pv--925103156,85744
city,pv--925103156,85745
password_,pv--925103156,85746
startmonth,pv--925103156,85747
contacttype,pv--925103156,85748
usagecycletype,pv--925103156,85749
phonenumber2,pv--925103156,85750
pac_value,pv--925103156,85751
pricelist,pv--925103156,85752
billable,pv--925103156,85753
actiontype,pv--925103156,85754
phonenumber2ext,pv--925103156,85755
operation,pv--925103156,85756
startday,pv--925103156,85757
transactioncookie,pv--925103156,85758
address1,pv--925103156,85759
address3,pv--925103156,85760
hierarchy_enddate,pv--925103156,85761
seconddayofmonth,pv--925103156,85762
name_space,pv--925103156,85763
phonenumberext,pv--925103156,85764
startyear,pv--925103156,85765
invoicemethod,pv--925103156,85766
payment_startdate,pv--925103156,85767
companysalesstatus,pv--925103156,85768
maxparticipants,pv--925103156,85769
state,pv--925103156,85770
ucc_exempt,pv--925103156,85771
nameprefix,pv--925103156,85772
dayofweek,pv--925103156,85773
zip,pv--925103156,85774
accountstartdate,pv--925103156,85775
cc_billing,pv--925103156,85776
applyaccounttemplate,pv--925103156,85777
resplusgreeting,pv--925103156,85778
accountenddate,pv--925103156,85779
middleinitial,pv--925103156,85780
taxexempt,pv--925103156,85781
ecc_label,pv--925103156,85782
ancestoraccountid,pv--925103156,85783
firstdayofmonth,pv--925103156,85784
taxexemptid,pv--925103156,85785
currency,pv--925103156,85786
address2,pv--925103156,85787
vat_tax,pv--925103156,85788
statusreason,pv--925103156,85789
forcecc,pv--925103156,85790
payment_enddate,pv--925103156,85791
company,pv--925103156,85792
paymentmethod,pv--925103156,85793
ratecurrency,pv--925103156,85794
truncateoldsubscriptions,pv--925103156,85795
applydefaultsecuritypolicy,pv--925103156,85796
invoicecurrency,pv--925103156,85797
c_collectorrep,pv--925103156,85798
zipext,pv--925103156,85799
hierarchy_startdate,pv--925103156,85800
payerid,pv--925103156,85801
timezoneid,pv--925103156,85802
accoptionid,pv--925103156,85803
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagpart_end_time,intercall.com/intercallconnection,86324
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagorig_country_code,intercall.com/intercallconnection,86325
meterflagmeterflagmeterflagmeterflagprod_type_str,intercall.com/intercallconnection,86326
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagbridge_state,intercall.com/intercallconnection,86327
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagerrormessage,intercall.com/intercallconnection,86328
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagbill_code_str,intercall.com/intercallconnection,86329
meterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagmeterflagorigin_number,intercall.com/intercallconnection,86330
securityanswer,pv-83624235,96455
dayofmonth,pv-83624235,96456
loginapplication,pv-83624235,96457
folder,pv-83624235,96458
country,pv-83624235,96459
language,pv-83624235,96460
facsimiletelephonenumber,pv-83624235,96461
statusreasonother,pv-83624235,96462
accessoryid,pv-83624235,96463
securityquestion,pv-83624235,96464
city,pv-83624235,96465
password_,pv-83624235,96466
startmonth,pv-83624235,96467
contacttype,pv-83624235,96468
usagecycletype,pv-83624235,96469
phonenumber2,pv-83624235,96470
pac_value,pv-83624235,96471
pricelist,pv-83624235,96472
billable,pv-83624235,96473
actiontype,pv-83624235,96474
phonenumber2ext,pv-83624235,96475
operation,pv-83624235,96476
startday,pv-83624235,96477
transactioncookie,pv-83624235,96478
address1,pv-83624235,96479
address3,pv-83624235,96480
hierarchy_enddate,pv-83624235,96481
seconddayofmonth,pv-83624235,96482
name_space,pv-83624235,96483
phonenumberext,pv-83624235,96484
startyear,pv-83624235,96485
invoicemethod,pv-83624235,96486
payment_startdate,pv-83624235,96487
companysalesstatus,pv-83624235,96488
maxparticipants,pv-83624235,96489
state,pv-83624235,96490
ucc_exempt,pv-83624235,96491
nameprefix,pv-83624235,96492
dayofweek,pv-83624235,96493
zip,pv-83624235,96494
accountstartdate,pv-83624235,96495
cc_billing,pv-83624235,96496
applyaccounttemplate,pv-83624235,96497
resplusgreeting,pv-83624235,96498
accountenddate,pv-83624235,96499
middleinitial,pv-83624235,96500
taxexempt,pv-83624235,96501
ecc_label,pv-83624235,96502
ancestoraccountid,pv-83624235,96503
firstdayofmonth,pv-83624235,96504
taxexemptid,pv-83624235,96505
currency,pv-83624235,96506
address2,pv-83624235,96507
vat_tax,pv-83624235,96508
statusreason,pv-83624235,96509
forcecc,pv-83624235,96510
payment_enddate,pv-83624235,96511
company,pv-83624235,96512
paymentmethod,pv-83624235,96513
ratecurrency,pv-83624235,96514
truncateoldsubscriptions,pv-83624235,96515
applydefaultsecuritypolicy,pv-83624235,96516
invoicecurrency,pv-83624235,96517
c_collectorrep,pv-83624235,96518
zipext,pv-83624235,96519
hierarchy_startdate,pv-83624235,96520
payerid,pv-83624235,96521
timezoneid,pv-83624235,96522
accoptionid,pv-83624235,96523
mc360,intercall.com/confcommon/chargecode,99599
mc361,intercall.com/confcommon/chargecode,99600
mc362,intercall.com/confcommon/chargecode,99601
mc363,intercall.com/confcommon/chargecode,99602
mc364,intercall.com/confcommon/chargecode,99603
mc365,intercall.com/confcommon/chargecode,99604
